 81 648
  0   1   2   3   4   5   6   7   8 
 24  15   6  78  69  60  51  42  33 
 25  16   7  79  70  61  52  43  34 
 26  17   8  80  71  62  53  44  35 
 18   9   0  72  63  54  45  36  27 
 19  10   1  73  64  55  46  37  28 
 20  11   2  74  65  56  47  38  29 

 29  38  47  56  65  74   2  11  20 
 28  37  46  55  64  73   1  10  19 
 27  36  45  54  63  72   0   9  18 
 35  44  53  62  71  80   8  17  26 
 34  43  52  61  70  79   7  16  25 
 33  42  51  60  69  78   6  15  24 
 32  41  50  59  68  77   5  14  23 
 31  40  49  58  67  76   4  13  22 
 30  39  48  57  66  75   3  12  21 

 20  11   2  74  65  56  47  38  29 
 19  10   1  73  64  55  46  37  28 
 18   9   0  72  63  54  45  36  27 
 26  17   8  80  71  62  53  44  35 
 25  16   7  79  70  61  52  43  34 
 24  15   6  78  69  60  51  42  33 
 23  14   5  77  68  59  50  41  32 
 22  13   4  76  67  58  49  40  31 
 21  12   3  75  66  57  48  39  30 

 31  32  33  34  35  27  28  29  30 
 40  41  42  43  44  36  37  38  39 
 49  50  51  52  53  45  46  47  48 
 58  59  60  61  62  54  55  56  57 
 67  68  69  70  71  63  64  65  66 
 76  77  78  79  80  72  73  74  75 
  4   5   6   7   8   0   1   2   3 
 13  14  15  16  17   9  10  11  12 
 22  23  24  25  26  18  19  20  21 

 30  29  28  27  35  34  33  32  31 
 39  38  37  36  44  43  42  41  40 
 48  47  46  45  53  52  51  50  49 
 57  56  55  54  62  61  60  59  58 
 66  65  64  63  71  70  69  68  67 
 75  74  73  72  80  79  78  77  76 
  3   2   1   0   8   7   6   5   4 
 12  11  10   9  17  16  15  14  13 
 21  20  19  18  26  25  24  23  22 

 22  23  24  25  26  18  19  20  21 
 13  14  15  16  17   9  10  11  12 
  4   5   6   7   8   0   1   2   3 
 76  77  78  79  80  72  73  74  75 
 67  68  69  70  71  63  64  65  66 
 58  59  60  61  62  54  55  56  57 
 49  50  51  52  53  45  46  47  48 
 40  41  42  43  44  36  37  38  39 
 31  32  33  34  35  27  28  29  30 

 21  20  19  18  26  25  24  23  22 
 12  11  10   9  17  16  15  14  13 
  3   2   1   0   8   7   6   5   4 
 75  74  73  72  80  79  78  77  76 
 66  65  64  63  71  70  69  68  67 
 57  56  55  54  62  61  60  59  58 
 48  47  46  45  53  52  51  50  49 
 39  38  37  36  44  43  42  41  40 
 30  29  28  27  35  34  33  32  31 

 39  48  57  66  75   3  12  21  30 
 40  49  58  67  76   4  13  22  31 
 41  50  59  68  77   5  14  23  32 
 42  51  60  69  78   6  15  24  33 
 43  52  61  70  79   7  16  25  34 
 44  53  62  71  80   8  17  26  35 
 36  45  54  63  72   0   9  18  27 
 37  46  55  64  73   1  10  19  28 
 38  47  56  65  74   2  11  20  29 

 30  21  12   3  75  66  57  48  39 
 31  22  13   4  76  67  58  49  40 
 32  23  14   5  77  68  59  50  41 
 33  24  15   6  78  69  60  51  42 
 34  25  16   7  79  70  61  52  43 
 35  26  17   8  80  71  62  53  44 
 27  18   9   0  72  63  54  45  36 
 28  19  10   1  73  64  55  46  37 
 29  20  11   2  74  65  56  47  38 

 38  47  56  65  74   2  11  20  29 
 37  46  55  64  73   1  10  19  28 
 36  45  54  63  72   0   9  18  27 
 44  53  62  71  80   8  17  26  35 
 43  52  61  70  79   7  16  25  34 
 42  51  60  69  78   6  15  24  33 
 41  50  59  68  77   5  14  23  32 
 40  49  58  67  76   4  13  22  31 
 39  48  57  66  75   3  12  21  30 

 29  20  11   2  74  65  56  47  38 
 28  19  10   1  73  64  55  46  37 
 27  18   9   0  72  63  54  45  36 
 35  26  17   8  80  71  62  53  44 
 34  25  16   7  79  70  61  52  43 
 33  24  15   6  78  69  60  51  42 
 32  23  14   5  77  68  59  50  41 
 31  22  13   4  76  67  58  49  40 
 30  21  12   3  75  66  57  48  39 

 32  33  34  35  27  28  29  30  31 
 41  42  43  44  36  37  38  39  40 
 50  51  52  53  45  46  47  48  49 
 59  60  61  62  54  55  56  57  58 
 68  69  70  71  63  64  65  66  67 
 77  78  79  80  72  73  74  75  76 
  5   6   7   8   0   1   2   3   4 
 14  15  16  17   9  10  11  12  13 
 23  24  25  26  18  19  20  21  22 

 31  30  29  28  27  35  34  33  32 
 40  39  38  37  36  44  43  42  41 
 49  48  47  46  45  53  52  51  50 
 58  57  56  55  54  62  61  60  59 
 67  66  65  64  63  71  70  69  68 
 76  75  74  73  72  80  79  78  77 
  4   3   2   1   0   8   7   6   5 
 13  12  11  10   9  17  16  15  14 
 22  21  20  19  18  26  25  24  23 

 23  24  25  26  18  19  20  21  22 
 14  15  16  17   9  10  11  12  13 
  5   6   7   8   0   1   2   3   4 
 77  78  79  80  72  73  74  75  76 
 68  69  70  71  63  64  65  66  67 
 59  60  61  62  54  55  56  57  58 
 50  51  52  53  45  46  47  48  49 
 41  42  43  44  36  37  38  39  40 
 32  33  34  35  27  28  29  30  31 

 22  21  20  19  18  26  25  24  23 
 13  12  11  10   9  17  16  15  14 
  4   3   2   1   0   8   7   6   5 
 76  75  74  73  72  80  79  78  77 
 67  66  65  64  63  71  70  69  68 
 58  57  56  55  54  62  61  60  59 
 49  48  47  46  45  53  52  51  50 
 40  39  38  37  36  44  43  42  41 
 31  30  29  28  27  35  34  33  32 

 48  57  66  75   3  12  21  30  39 
 49  58  67  76   4  13  22  31  40 
 50  59  68  77   5  14  23  32  41 
 51  60  69  78   6  15  24  33  42 
 52  61  70  79   7  16  25  34  43 
 53  62  71  80   8  17  26  35  44 
 45  54  63  72   0   9  18  27  36 
 46  55  64  73   1  10  19  28  37 
 47  56  65  74   2  11  20  29  38 

 39  30  21  12   3  75  66  57  48 
 40  31  22  13   4  76  67  58  49 
 41  32  23  14   5  77  68  59  50 
 42  33  24  15   6  78  69  60  51 
 43  34  25  16   7  79  70  61  52 
 44  35  26  17   8  80  71  62  53 
 36  27  18   9   0  72  63  54  45 
 37  28  19  10   1  73  64  55  46 
 38  29  20  11   2  74  65  56  47 

 47  56  65  74   2  11  20  29  38 
 46  55  64  73   1  10  19  28  37 
 45  54  63  72   0   9  18  27  36 
 53  62  71  80   8  17  26  35  44 
 52  61  70  79   7  16  25  34  43 
 51  60  69  78   6  15  24  33  42 
 50  59  68  77   5  14  23  32  41 
 49  58  67  76   4  13  22  31  40 
 48  57  66  75   3  12  21  30  39 

 38  29  20  11   2  74  65  56  47 
 37  28  19  10   1  73  64  55  46 
 36  27  18   9   0  72  63  54  45 
 44  35  26  17   8  80  71  62  53 
 43  34  25  16   7  79  70  61  52 
 42  33  24  15   6  78  69  60  51 
 41  32  23  14   5  77  68  59  50 
 40  31  22  13   4  76  67  58  49 
 39  30  21  12   3  75  66  57  48 

 33  34  35  27  28  29  30  31  32 
 42  43  44  36  37  38  39  40  41 
 51  52  53  45  46  47  48  49  50 
 60  61  62  54  55  56  57  58  59 
 69  70  71  63  64  65  66  67  68 
 78  79  80  72  73  74  75  76  77 
  6   7   8   0   1   2   3   4   5 
 15  16  17   9  10  11  12  13  14 
 24  25  26  18  19  20  21  22  23 

 32  31  30  29  28  27  35  34  33 
 41  40  39  38  37  36  44  43  42 
 50  49  48  47  46  45  53  52  51 
 59  58  57  56  55  54  62  61  60 
 68  67  66  65  64  63  71  70  69 
 77  76  75  74  73  72  80  79  78 
  5   4   3   2   1   0   8   7   6 
 14  13  12  11  10   9  17  16  15 
 23  22  21  20  19  18  26  25  24 

 24  25  26  18  19  20  21  22  23 
 15  16  17   9  10  11  12  13  14 
  6   7   8   0   1   2   3   4   5 
 78  79  80  72  73  74  75  76  77 
 69  70  71  63  64  65  66  67  68 
 60  61  62  54  55  56  57  58  59 
 51  52  53  45  46  47  48  49  50 
 42  43  44  36  37  38  39  40  41 
 33  34  35  27  28  29  30  31  32 

 23  22  21  20  19  18  26  25  24 
 14  13  12  11  10   9  17  16  15 
  5   4   3   2   1   0   8   7   6 
 77  76  75  74  73  72  80  79  78 
 68  67  66  65  64  63  71  70  69 
 59  58  57  56  55  54  62  61  60 
 50  49  48  47  46  45  53  52  51 
 41  40  39  38  37  36  44  43  42 
 32  31  30  29  28  27  35  34  33 

 57  66  75   3  12  21  30  39  48 
 58  67  76   4  13  22  31  40  49 
 59  68  77   5  14  23  32  41  50 
 60  69  78   6  15  24  33  42  51 
 61  70  79   7  16  25  34  43  52 
 62  71  80   8  17  26  35  44  53 
 54  63  72   0   9  18  27  36  45 
 55  64  73   1  10  19  28  37  46 
 56  65  74   2  11  20  29  38  47 

 48  39  30  21  12   3  75  66  57 
 49  40  31  22  13   4  76  67  58 
 50  41  32  23  14   5  77  68  59 
 51  42  33  24  15   6  78  69  60 
 52  43  34  25  16   7  79  70  61 
 53  44  35  26  17   8  80  71  62 
 45  36  27  18   9   0  72  63  54 
 46  37  28  19  10   1  73  64  55 
 47  38  29  20  11   2  74  65  56 

 56  65  74   2  11  20  29  38  47 
 55  64  73   1  10  19  28  37  46 
 54  63  72   0   9  18  27  36  45 
 62  71  80   8  17  26  35  44  53 
 61  70  79   7  16  25  34  43  52 
 60  69  78   6  15  24  33  42  51 
 59  68  77   5  14  23  32  41  50 
 58  67  76   4  13  22  31  40  49 
 57  66  75   3  12  21  30  39  48 

 47  38  29  20  11   2  74  65  56 
 46  37  28  19  10   1  73  64  55 
 45  36  27  18   9   0  72  63  54 
 53  44  35  26  17   8  80  71  62 
 52  43  34  25  16   7  79  70  61 
 51  42  33  24  15   6  78  69  60 
 50  41  32  23  14   5  77  68  59 
 49  40  31  22  13   4  76  67  58 
 48  39  30  21  12   3  75  66  57 

 34  35  27  28  29  30  31  32  33 
 43  44  36  37  38  39  40  41  42 
 52  53  45  46  47  48  49  50  51 
 61  62  54  55  56  57  58  59  60 
 70  71  63  64  65  66  67  68  69 
 79  80  72  73  74  75  76  77  78 
  7   8   0   1   2   3   4   5   6 
 16  17   9  10  11  12  13  14  15 
 25  26  18  19  20  21  22  23  24 

 33  32  31  30  29  28  27  35  34 
 42  41  40  39  38  37  36  44  43 
 51  50  49  48  47  46  45  53  52 
 60  59  58  57  56  55  54  62  61 
 69  68  67  66  65  64  63  71  70 
 78  77  76  75  74  73  72  80  79 
  6   5   4   3   2   1   0   8   7 
 15  14  13  12  11  10   9  17  16 
 24  23  22  21  20  19  18  26  25 

 25  26  18  19  20  21  22  23  24 
 16  17   9  10  11  12  13  14  15 
  7   8   0   1   2   3   4   5   6 
 79  80  72  73  74  75  76  77  78 
 70  71  63  64  65  66  67  68  69 
 61  62  54  55  56  57  58  59  60 
 52  53  45  46  47  48  49  50  51 
 43  44  36  37  38  39  40  41  42 
 34  35  27  28  29  30  31  32  33 

 24  23  22  21  20  19  18  26  25 
 15  14  13  12  11  10   9  17  16 
  6   5   4   3   2   1   0   8   7 
 78  77  76  75  74  73  72  80  79 
 69  68  67  66  65  64  63  71  70 
 60  59  58  57  56  55  54  62  61 
 51  50  49  48  47  46  45  53  52 
 42  41  40  39  38  37  36  44  43 
 33  32  31  30  29  28  27  35  34 

 66  75   3  12  21  30  39  48  57 
 67  76   4  13  22  31  40  49  58 
 68  77   5  14  23  32  41  50  59 
 69  78   6  15  24  33  42  51  60 
 70  79   7  16  25  34  43  52  61 
 71  80   8  17  26  35  44  53  62 
 63  72   0   9  18  27  36  45  54 
 64  73   1  10  19  28  37  46  55 
 65  74   2  11  20  29  38  47  56 

 57  48  39  30  21  12   3  75  66 
 58  49  40  31  22  13   4  76  67 
 59  50  41  32  23  14   5  77  68 
 60  51  42  33  24  15   6  78  69 
 61  52  43  34  25  16   7  79  70 
 62  53  44  35  26  17   8  80  71 
 54  45  36  27  18   9   0  72  63 
 55  46  37  28  19  10   1  73  64 
 56  47  38  29  20  11   2  74  65 

 65  74   2  11  20  29  38  47  56 
 64  73   1  10  19  28  37  46  55 
 63  72   0   9  18  27  36  45  54 
 71  80   8  17  26  35  44  53  62 
 70  79   7  16  25  34  43  52  61 
 69  78   6  15  24  33  42  51  60 
 68  77   5  14  23  32  41  50  59 
 67  76   4  13  22  31  40  49  58 
 66  75   3  12  21  30  39  48  57 

 56  47  38  29  20  11   2  74  65 
 55  46  37  28  19  10   1  73  64 
 54  45  36  27  18   9   0  72  63 
 62  53  44  35  26  17   8  80  71 
 61  52  43  34  25  16   7  79  70 
 60  51  42  33  24  15   6  78  69 
 59  50  41  32  23  14   5  77  68 
 58  49  40  31  22  13   4  76  67 
 57  48  39  30  21  12   3  75  66 

 35  27  28  29  30  31  32  33  34 
 44  36  37  38  39  40  41  42  43 
 53  45  46  47  48  49  50  51  52 
 62  54  55  56  57  58  59  60  61 
 71  63  64  65  66  67  68  69  70 
 80  72  73  74  75  76  77  78  79 
  8   0   1   2   3   4   5   6   7 
 17   9  10  11  12  13  14  15  16 
 26  18  19  20  21  22  23  24  25 

 34  33  32  31  30  29  28  27  35 
 43  42  41  40  39  38  37  36  44 
 52  51  50  49  48  47  46  45  53 
 61  60  59  58  57  56  55  54  62 
 70  69  68  67  66  65  64  63  71 
 79  78  77  76  75  74  73  72  80 
  7   6   5   4   3   2   1   0   8 
 16  15  14  13  12  11  10   9  17 
 25  24  23  22  21  20  19  18  26 

 26  18  19  20  21  22  23  24  25 
 17   9  10  11  12  13  14  15  16 
  8   0   1   2   3   4   5   6   7 
 80  72  73  74  75  76  77  78  79 
 71  63  64  65  66  67  68  69  70 
 62  54  55  56  57  58  59  60  61 
 53  45  46  47  48  49  50  51  52 
 44  36  37  38  39  40  41  42  43 
 35  27  28  29  30  31  32  33  34 

 25  24  23  22  21  20  19  18  26 
 16  15  14  13  12  11  10   9  17 
  7   6   5   4   3   2   1   0   8 
 79  78  77  76  75  74  73  72  80 
 70  69  68  67  66  65  64  63  71 
 61  60  59  58  57  56  55  54  62 
 52  51  50  49  48  47  46  45  53 
 43  42  41  40  39  38  37  36  44 
 34  33  32  31  30  29  28  27  35 

 75   3  12  21  30  39  48  57  66 
 76   4  13  22  31  40  49  58  67 
 77   5  14  23  32  41  50  59  68 
 78   6  15  24  33  42  51  60  69 
 79   7  16  25  34  43  52  61  70 
 80   8  17  26  35  44  53  62  71 
 72   0   9  18  27  36  45  54  63 
 73   1  10  19  28  37  46  55  64 
 74   2  11  20  29  38  47  56  65 

 66  57  48  39  30  21  12   3  75 
 67  58  49  40  31  22  13   4  76 
 68  59  50  41  32  23  14   5  77 
 69  60  51  42  33  24  15   6  78 
 70  61  52  43  34  25  16   7  79 
 71  62  53  44  35  26  17   8  80 
 63  54  45  36  27  18   9   0  72 
 64  55  46  37  28  19  10   1  73 
 65  56  47  38  29  20  11   2  74 

 74   2  11  20  29  38  47  56  65 
 73   1  10  19  28  37  46  55  64 
 72   0   9  18  27  36  45  54  63 
 80   8  17  26  35  44  53  62  71 
 79   7  16  25  34  43  52  61  70 
 78   6  15  24  33  42  51  60  69 
 77   5  14  23  32  41  50  59  68 
 76   4  13  22  31  40  49  58  67 
 75   3  12  21  30  39  48  57  66 

 65  56  47  38  29  20  11   2  74 
 64  55  46  37  28  19  10   1  73 
 63  54  45  36  27  18   9   0  72 
 71  62  53  44  35  26  17   8  80 
 70  61  52  43  34  25  16   7  79 
 69  60  51  42  33  24  15   6  78 
 68  59  50  41  32  23  14   5  77 
 67  58  49  40  31  22  13   4  76 
 66  57  48  39  30  21  12   3  75 

 36  37  38  39  40  41  42  43  44 
 45  46  47  48  49  50  51  52  53 
 54  55  56  57  58  59  60  61  62 
 63  64  65  66  67  68  69  70  71 
 72  73  74  75  76  77  78  79  80 
  0   1   2   3   4   5   6   7   8 
  9  10  11  12  13  14  15  16  17 
 18  19  20  21  22  23  24  25  26 
 27  28  29  30  31  32  33  34  35 

 44  43  42  41  40  39  38  37  36 
 53  52  51  50  49  48  47  46  45 
 62  61  60  59  58  57  56  55  54 
 71  70  69  68  67  66  65  64  63 
 80  79  78  77  76  75  74  73  72 
  8   7   6   5   4   3   2   1   0 
 17  16  15  14  13  12  11  10   9 
 26  25  24  23  22  21  20  19  18 
 35  34  33  32  31  30  29  28  27 

 27  28  29  30  31  32  33  34  35 
 18  19  20  21  22  23  24  25  26 
  9  10  11  12  13  14  15  16  17 
  0   1   2   3   4   5   6   7   8 
 72  73  74  75  76  77  78  79  80 
 63  64  65  66  67  68  69  70  71 
 54  55  56  57  58  59  60  61  62 
 45  46  47  48  49  50  51  52  53 
 36  37  38  39  40  41  42  43  44 

 35  34  33  32  31  30  29  28  27 
 26  25  24  23  22  21  20  19  18 
 17  16  15  14  13  12  11  10   9 
  8   7   6   5   4   3   2   1   0 
 80  79  78  77  76  75  74  73  72 
 71  70  69  68  67  66  65  64  63 
 62  61  60  59  58  57  56  55  54 
 53  52  51  50  49  48  47  46  45 
 44  43  42  41  40  39  38  37  36 

  4  13  22  31  40  49  58  67  76 
  5  14  23  32  41  50  59  68  77 
  6  15  24  33  42  51  60  69  78 
  7  16  25  34  43  52  61  70  79 
  8  17  26  35  44  53  62  71  80 
  0   9  18  27  36  45  54  63  72 
  1  10  19  28  37  46  55  64  73 
  2  11  20  29  38  47  56  65  74 
  3  12  21  30  39  48  57  66  75 

 76  67  58  49  40  31  22  13   4 
 77  68  59  50  41  32  23  14   5 
 78  69  60  51  42  33  24  15   6 
 79  70  61  52  43  34  25  16   7 
 80  71  62  53  44  35  26  17   8 
 72  63  54  45  36  27  18   9   0 
 73  64  55  46  37  28  19  10   1 
 74  65  56  47  38  29  20  11   2 
 75  66  57  48  39  30  21  12   3 

  3  12  21  30  39  48  57  66  75 
  2  11  20  29  38  47  56  65  74 
  1  10  19  28  37  46  55  64  73 
  0   9  18  27  36  45  54  63  72 
  8  17  26  35  44  53  62  71  80 
  7  16  25  34  43  52  61  70  79 
  6  15  24  33  42  51  60  69  78 
  5  14  23  32  41  50  59  68  77 
  4  13  22  31  40  49  58  67  76 

 75  66  57  48  39  30  21  12   3 
 74  65  56  47  38  29  20  11   2 
 73  64  55  46  37  28  19  10   1 
 72  63  54  45  36  27  18   9   0 
 80  71  62  53  44  35  26  17   8 
 79  70  61  52  43  34  25  16   7 
 78  69  60  51  42  33  24  15   6 
 77  68  59  50  41  32  23  14   5 
 76  67  58  49  40  31  22  13   4 

 37  38  39  40  41  42  43  44  36 
 46  47  48  49  50  51  52  53  45 
 55  56  57  58  59  60  61  62  54 
 64  65  66  67  68  69  70  71  63 
 73  74  75  76  77  78  79  80  72 
  1   2   3   4   5   6   7   8   0 
 10  11  12  13  14  15  16  17   9 
 19  20  21  22  23  24  25  26  18 
 28  29  30  31  32  33  34  35  27 

 36  44  43  42  41  40  39  38  37 
 45  53  52  51  50  49  48  47  46 
 54  62  61  60  59  58  57  56  55 
 63  71  70  69  68  67  66  65  64 
 72  80  79  78  77  76  75  74  73 
  0   8   7   6   5   4   3   2   1 
  9  17  16  15  14  13  12  11  10 
 18  26  25  24  23  22  21  20  19 
 27  35  34  33  32  31  30  29  28 

 28  29  30  31  32  33  34  35  27 
 19  20  21  22  23  24  25  26  18 
 10  11  12  13  14  15  16  17   9 
  1   2   3   4   5   6   7   8   0 
 73  74  75  76  77  78  79  80  72 
 64  65  66  67  68  69  70  71  63 
 55  56  57  58  59  60  61  62  54 
 46  47  48  49  50  51  52  53  45 
 37  38  39  40  41  42  43  44  36 

 27  35  34  33  32  31  30  29  28 
 18  26  25  24  23  22  21  20  19 
  9  17  16  15  14  13  12  11  10 
  0   8   7   6   5   4   3   2   1 
 72  80  79  78  77  76  75  74  73 
 63  71  70  69  68  67  66  65  64 
 54  62  61  60  59  58  57  56  55 
 45  53  52  51  50  49  48  47  46 
 36  44  43  42  41  40  39  38  37 

 13  22  31  40  49  58  67  76   4 
 14  23  32  41  50  59  68  77   5 
 15  24  33  42  51  60  69  78   6 
 16  25  34  43  52  61  70  79   7 
 17  26  35  44  53  62  71  80   8 
  9  18  27  36  45  54  63  72   0 
 10  19  28  37  46  55  64  73   1 
 11  20  29  38  47  56  65  74   2 
 12  21  30  39  48  57  66  75   3 

  4  76  67  58  49  40  31  22  13 
  5  77  68  59  50  41  32  23  14 
  6  78  69  60  51  42  33  24  15 
  7  79  70  61  52  43  34  25  16 
  8  80  71  62  53  44  35  26  17 
  0  72  63  54  45  36  27  18   9 
  1  73  64  55  46  37  28  19  10 
  2  74  65  56  47  38  29  20  11 
  3  75  66  57  48  39  30  21  12 

 12  21  30  39  48  57  66  75   3 
 11  20  29  38  47  56  65  74   2 
 10  19  28  37  46  55  64  73   1 
  9  18  27  36  45  54  63  72   0 
 17  26  35  44  53  62  71  80   8 
 16  25  34  43  52  61  70  79   7 
 15  24  33  42  51  60  69  78   6 
 14  23  32  41  50  59  68  77   5 
 13  22  31  40  49  58  67  76   4 
